ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Product,Product_Category,Product_Visits,Product_Category_Visits,CA
,desktop,Macintosh,(not set),(none),Americas,Recycled Paper Journal Set,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Windows,(not set),(none),Europe,Android Twill Cap,Home/Apparel/Headgear/,3,39,0
,desktop,Macintosh,(not set),(none),Europe,Straw Beach Mat,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Toddler Raglan Shirt Blue Heather/Navy,(not set),1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,1,9,0
,mobile,Android,(not set),(none),Americas,Google Youth Short Sleeve T-shirt Green,Home/Apparel/Kid's/Kids-Youth/,4,67,0
,desktop,Chrome OS,(not set),(none),Americas,Pen Pencil & Highlighter Set,Home/Office/,3,27,0
,desktop,Windows,(not set),(none),Americas,Sport Bag,Home/Bags/,2,15,0
,desktop,Windows,(not set),(none),Americas,Sport Bag,Home/Bags/More Bags/,2,9,0
,desktop,Macintosh,(not set),(none),Americas,Google Toddler 1/4 Zip Fleece Pewter,(not set),1,8,0
,tablet,Android,(not set),(none),Americas,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Shop by Brand/Android/,3,36,0
,mobile,Android,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/,4,36,0
,mobile,Android,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,(not set),4,12,0
,desktop,Macintosh,(not set),(none),Americas,Large Zipper Top Tote Bag,Home/Bags/Shopping and Totes/,1,5,0
,desktop,Macintosh,(not set),(none),Americas,Micro Wireless Earbud,Home/Electronics/Audio/,1,9,0
,mobile,Android,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,3,36,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/,1,12,0
,desktop,Linux,(not set),cpm,Americas,Compact Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Linux,(not set),cpm,Americas,Google Bluetooth Headphones,Home/Electronics/Audio/,1,9,0
,mobile,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Outerwear/,3,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,3,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,4,36,0
,mobile,iOS,(not set),(none),Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Performance Wear/,4,11,0
,mobile,iOS,(not set),(none),Americas,Google Men's Airflow 1/4 Zip Pullover Black,Home/Apparel/Men's/Men's-Performance Wear/,1,11,0
,desktop,Windows,(not set),(none),Americas,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,2,27,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,2,27,0
,desktop,Macintosh,(not set),(none),Europe,Large Zipper Top Tote Bag,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Recycled Paper Journal Set,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Bags/More Bags/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,3,36,0
,mobile,iOS,(not set),(none),Americas,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Grip Kit Cable Organizer,Home/Accessories/,1,12,0
,desktop,Windows,(not set),(none),Americas,YouTube Youth Short Sleeve Tee Red,Home/Apparel/Kid's/Kids-Youth/,11,54,0
,desktop,Windows,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,11,12,0
,mobile,Android,(not set),(none),Americas,Nest® Cam Outdoor Security Camera - USA,(not set),1,60,0
,mobile,Android,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Red Heather,(not set),3,60,0
,desktop,Macintosh,(not set),(none),Europe,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,14,15,0
,desktop,Macintosh,(not set),(none),Europe,Google Tri-blend Hoodie Grey,Apparel,14,10,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,25L Classic Rucksack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Europe,SPF-15 Slim & Slender Lip Balm,Home/Accessories/Fun/,1,14,0
,desktop,Windows,(not set),(none),Europe,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,3,39,0
,tablet,iOS,(not set),(none),Americas,Google Tote Bag,Home/Bags/,7,75,0
,desktop,Macintosh,(not set),(none),Americas,Google Zipper-front Sports Bag,Home/Bags/More Bags/,3,29,0
,desktop,Macintosh,(not set),(none),Americas,Foam Can and Bottle Cooler,Home/Accessories/Housewares/,1,8,0
,desktop,Windows,(not set),(none),Europe,YouTube Twill Cap,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Ballpoint Pen Black,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,7,151,0
,desktop,Macintosh,(not set),(none),Americas,Spiral Notebook and Pen Set,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android 24 oz Contigo Bottle,Home/Shop by Brand/Android/,7,72,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Android Youth Short Sleeve T-shirt Aqua,Home/Apparel/Kid's/Kids-Youth/,1,12,0
,desktop,Windows,(not set),(none),Americas,Recycled Mouse Pad,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),(none),Americas,Clip-on Compact Charger,Home/Electronics/Power/,1,11,0
,desktop,Windows,(not set),(none),Europe,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,2,24,0
,desktop,Windows,(not set),(none),Americas,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,2,30,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/,11,36,0
,desktop,Linux,(not set),(none),Europe,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,1,16,0
,desktop,Linux,(not set),(none),Europe,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Hard Cover Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Sunglasses,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Clip-on Compact Charger,Home/Electronics/Power/,1,7,0
,desktop,Macintosh,(not set),(none),Americas,Windup Android,Home/Accessories/Fun/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,Rubber Grip Ballpoint Pen 4 Pack,Home/Office/Writing Instruments/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Electronics Accessory Pouch,Home/Bags/More Bags/,1,9,0
,mobile,Android,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/,3,36,0
,desktop,Windows,(not set),referral,Americas,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,1,16,0
,desktop,Windows,(not set),referral,Americas,SPF-15 Slim & Slender Lip Balm,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),(none),Americas,YouTube Wool Heather Cap Heather/Black,Home/Apparel/Headgear/,1,11,0
,desktop,Windows,(not set),(none),Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Americas,Keyboard DOT Sticker,Home/Accessories/Stickers/,2,15,0
,desktop,Windows,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Shop by Brand/Google/,2,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,2,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,3,14,0
,desktop,Macintosh,(not set),(none),Americas,Google Ballpoint Pen Black,Home/Office/,2,12,0
,desktop,Windows,(not set),(none),Americas,Google Laptop Backpack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Americas,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Asia,Recycled Mouse Pad,Home/Electronics/,2,12,0
,desktop,Windows,(not set),(none),Asia,Google Women's Short Sleeve Hero Tee Black,(not set),1,18,0
,desktop,Windows,(not set),(none),Asia,Recycled Mouse Pad,Home/Office/Office Other/,2,3,0
,tablet,iOS,(not set),(none),Europe,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,6,50,0
,desktop,Windows,(not set),(none),Americas,Google Alpine Style Backpack,Bags,193,133,0
,desktop,Linux,(not set),(none),Americas,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,14,0
,desktop,Linux,(not set),(none),Americas,Google Power Bank,Home/Electronics/Power/,1,7,0
,desktop,Linux,(not set),(none),Americas,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,6,78,0
,desktop,Macintosh,(not set),(none),Americas,Google Tube Power Bank,Home/Electronics/,8,99,0
,desktop,Windows,(not set),(none),Americas,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,3,42,0
,desktop,Chrome OS,(not set),(none),Americas,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,18,29,0
,desktop,Chrome OS,(not set),(none),Americas,Google Women's Vintage Hero Tee White,${escCatTitle},18,2,0
,desktop,Chrome OS,(not set),(none),Americas,Google Women's Vintage Hero Tee White,Apparel,18,30,0
,desktop,Macintosh,(not set),(none),Americas,Spiral Notebook and Pen Set,Home/Office/Notebooks & Journals/,2,29,0
,desktop,Macintosh,(not set),(none),Americas,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,15,0
,desktop,Windows,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,15,0
,desktop,Windows,(not set),(none),Americas,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,1,15,0
,desktop,Macintosh,(not set),(none),Americas,Google Lunch Bag,Home/Bags/,4,44,0
,desktop,Macintosh,(not set),(none),Americas,Google Lunch Bag,Home/Accessories/Housewares/,4,8,0
,desktop,Macintosh,(not set),referral,Europe,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,3,42,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/,11,114,0
,mobile,iOS,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,4,12,0
,mobile,iOS,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/,4,36,0
,mobile,iOS,(not set),(none),Asia,Google Sunglasses,Home/Accessories/,4,26,0
,mobile,iOS,(not set),(none),Asia,Google Flashlight,Home/Accessories/,2,26,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Performance 1/4 Zip Pullover Heather/Black,Home/Apparel/Men's/Men's-Performance Wear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Luggage Tag,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Google Sunglasses,Home/Accessories/Fun/,1,14,0
,desktop,Windows,(not set),(none),Europe,Google Lunch Bag,Home/Accessories/Housewares/,1,8,0
,desktop,Windows,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,3,36,0
,desktop,Windows,(not set),(none),Asia,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,1,6,0
,desktop,Macintosh,(not set),(none),Americas,Leatherette Journal,Home/Office/Notebooks & Journals/,12,59,0
,desktop,Macintosh,(not set),(none),Americas,Leatherette Journal,Office,12,10,0
,mobile,Android,(not set),referral,Asia,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,34,0
,desktop,Macintosh,(not set),cpm,Americas,Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,4,57,0
,desktop,Macintosh,(not set),cpm,Americas,Large Zipper Top Tote Bag,Home/Bags/Shopping and Totes/,2,10,0
,desktop,Macintosh,(not set),(none),Americas,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,1,3,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Tank Top Light Gray,Home/Shop by Brand/Google/,1,48,0
,desktop,Macintosh,(not set),(none),Americas,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,11,205,0
,desktop,Macintosh,(not set),(none),Americas,Waterproof Backpack,Home/Bags/,6,83,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,2,24,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Luggage Tag,Home/Accessories/Fun/,3,24,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Luggage Tag,Home/Accessories/Housewares/,3,8,0
,mobile,Android,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,3,12,0
,mobile,Android,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,3,27,0
,desktop,Windows,(not set),(none),Americas,Seat Pack Organizer,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Stylus Pen w/ LED Light,Home/Office/Writing Instruments/,4,60,0
,desktop,Macintosh,(not set),(none),Americas,Android RFID Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Chrome OS,(not set),(none),Americas,Google Lunch Bag,Home/Bags/,8,108,0
,desktop,Macintosh,(not set),(none),Americas,Google 22 oz Water Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,15,0
,desktop,Macintosh,(not set),(none),Americas,Google Tube Power Bank,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,(not set),11,73,0
,desktop,Macintosh,(not set),(none),Americas,Android Onesie Sprout Green,Home/Apparel/Kid's/Kid's-Infant/,5,71,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Trucker Hat,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Performance Tee Navy,Home/Apparel/Women's/Women's-Performance Wear/,1,12,0
,desktop,Chrome OS,(not set),(none),Americas,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/Water Bottles and Tumblers/,4,17,0
,desktop,Chrome OS,(not set),(none),Americas,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/,4,60,0
,desktop,Macintosh,(not set),(none),Americas,Waterproof Gear Bag,Home/Bags/More Bags/,8,35,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Badge Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,4,48,0
,desktop,Macintosh,(not set),(none),Americas,26 oz Double Wall Insulated Bottle,Home/Drinkware/,6,27,0
,desktop,Macintosh,(not set),(none),Americas,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,6,42,0
,desktop,Macintosh,(not set),(none),Americas,26 oz Double Wall Insulated Bottle,(not set),6,42,0
,desktop,Chrome OS,(not set),(none),Americas,Android 24 oz Contigo Bottle,Home/Drinkware/Water Bottles and Tumblers/,2,31,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,2,27,0
,desktop,Macintosh,(not set),(none),Asia,Google Device Stand,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Asia,Google Bluetooth Speaker-Power Bank,Home/Electronics/Power/,1,11,0
,desktop,Windows,(not set),(none),Asia,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Outerwear/,2,12,0
,desktop,Windows,(not set),(none),Asia,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,2,12,0
,desktop,Windows,(not set),(none),Asia,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Asia,Android BTTF Moonshot Graphic Tee,Home/Shop by Brand/Android/,2,24,0
,desktop,Windows,(not set),(none),Americas,YouTube Luggage Tag,Home/Accessories/Housewares/,1,8,0
,desktop,Windows,(not set),(none),Americas,Google Stretch Fit Hat,Home/Apparel/Headgear/,2,22,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,3,42,0
,desktop,Windows,(not set),referral,Asia,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Americas,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Skater Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),referral,Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Europe,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Americas,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Europe,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Europe,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Europe,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Asia,Android 24 oz Contigo Bottle,Home/Drinkware/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),referral,Europe,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Linux,(not set),referral,Europe,Gift Card - $25.00,Home/Gift Cards/,1,4,0
,desktop,Macintosh,(not set),referral,Americas,Straw Beach Mat,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),referral,Americas,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Europe,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),referral,Europe,Google Men's Pullover Hoodie Grey,(not set),2,30,0
,desktop,Windows,(not set),referral,Europe,Google Women's 1/4 Zip Jacket Charcoal,(not set),2,30,0
,mobile,Android,(not set),referral,Europe,Google Men's Pullover Hoodie Grey,(not set),1,15,0
,desktop,Macintosh,(not set),referral,Americas,Google Infant Short Sleeve Tee White,Home/Apparel/Kid's/,2,24,0
,desktop,Macintosh,(not set),referral,Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,15,0
,desktop,Chrome OS,(not set),referral,Asia,Pen Pencil & Highlighter Set,Home/Office/,1,12,0
,tablet,Android,(not set),(none),Americas,Bottle Opener Clip,Home/Drinkware/,2,35,0
,mobile,(not set),(not set),(none),Asia,Google Men's Watershed Full Zip Hoodie Grey,(not set),1,3,0
,mobile,Android,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,tablet,Android,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,(not set),3,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Americas,22 oz YouTube Bottle Infuser,Home/Drinkware/,1,12,0
,mobile,Android,(not set),(none),Asia,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Africa,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,1,12,0
,mobile,Android,(not set),(none),Asia,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Europe,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,2,30,0
,mobile,iOS,(not set),(none),Asia,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,2,30,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Americas,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,1,12,0
,tablet,iOS,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,2,26,0
,mobile,Android,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,Data Share Promo,affiliate,Europe,Google Sunglasses,Home/Accessories/Fun/,5,60,0
,mobile,iOS,(not set),(none),Europe,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Water Resistant Bluetooth Speaker,Home/Electronics/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Laptop Backpack,Home/Bags/Backpacks/,1,6,0
